student_id,gender,age,admission_type,program,specialization,socioeconomic_index,first_gen_learner,baseline_digital_literacy,enrollment_year
392,Male,25,Management,B.Tech,AI,2,False,0.44778605654744497,2021
393,Male,24,Merit,M.Tech,AI,3,False,0.9760962209135455,2019
394,Female,19,Merit,B.Tech,DS,4,True,0.6563383718632785,2022
395,Male,26,Management,M.Tech,CSE,2,False,0.9562014971910101,2021
396,Female,18,Management,B.Tech,AI,5,False,0.6748371286229573,2021
397,Female,19,Merit,B.Tech,IT,5,False,0.647655889572369,2022
398,Male,20,Merit,MCA,DS,2,False,0.535971536506335,2020
399,Female,20,Management,M.Tech,DS,1,True,0.4014148641234696,2019
400,Female,21,Transfer,M.Tech,DS,2,False,0.9543882769033587,2020
401,Male,22,Merit,B.Tech,AI,1,False,0.7058194666858658,2022
402,Female,23,Merit,MCA,DS,4,False,0.6133037504402566,2020
403,Male,18,Merit,B.Tech,DS,2,False,0.35023323600894585,2020
404,Female,25,Management,B.Tech,CSE,4,False,0.5046874617052965,2021
405,Male,23,Merit,M.Tech,DS,2,True,0.3003042736022825,2020
406,Female,26,Management,B.Tech,AI,2,True,0.7868957684107215,2019
407,Male,22,Merit,B.Tech,DS,5,False,0.5996804528256158,2021
408,Male,24,Merit,B.Tech,CSE,5,False,0.7438373041428188,2022
409,Female,21,Management,B.Tech,DS,1,False,0.6645800070804471,2020
410,Male,23,Merit,MCA,AI,4,True,0.5244752426068788,2022
411,Male,23,Management,M.Tech,IT,3,False,0.7384867601636566,2021
412,Female,21,Merit,B.Tech,DS,1,True,0.9536878262992009,2020
413,Female,23,Merit,B.Tech,AI,2,False,0.8933566840036294,2021
414,Female,25,Merit,MCA,DS,2,False,0.3794814587990146,2021
415,Female,22,Merit,B.Tech,DS,5,False,0.7471699892403971,2022
416,Male,19,Merit,B.Tech,AI,1,False,0.4211132056071363,2020
417,Male,26,Management,B.Tech,DS,2,False,0.6820894199043246,2019
418,Male,21,Merit,B.Tech,AI,4,True,0.1798092620565115,2019
419,Female,21,Management,B.Tech,IT,3,False,0.3014532125157825,2022
420,Female,24,Merit,B.Tech,DS,3,False,0.38756671360656625,2019
421,Female,23,Merit,B.Tech,IT,4,False,0.3743410234866562,2019
422,Female,21,Merit,B.Tech,AI,1,True,0.5159238225747372,2020
423,Male,23,Management,B.Tech,DS,1,False,0.3869572881632508,2019
424,Male,20,Merit,M.Tech,DS,3,True,0.7497642121239217,2022
425,Male,24,Merit,B.Tech,DS,3,False,0.6937770012718198,2020
426,Male,23,Merit,B.Tech,CSE,4,False,0.5018881367885246,2021
427,Male,20,Merit,B.Tech,DS,3,False,0.6594872675668565,2021
428,Female,18,Merit,B.Tech,CSE,4,True,0.45331184421831217,2021
429,Male,22,Merit,M.Tech,IT,4,False,0.3560592644509606,2019
430,Male,19,Merit,B.Tech,AI,5,True,0.6727707102720143,2020
431,Male,24,Merit,B.Tech,CSE,5,False,0.7135826887969754,2021
432,Female,24,Management,B.Tech,DS,2,False,0.22011393325505618,2019
433,Female,21,Management,B.Tech,DS,4,True,0.9120093685104513,2019
434,Male,23,Management,B.Tech,CSE,4,False,0.8701444833951074,2020
435,Male,18,Merit,B.Tech,CSE,2,False,0.7344668537328568,2022
436,Female,19,Merit,B.Tech,CSE,5,False,0.8267728873165423,2021
437,Male,23,Management,B.Tech,IT,4,False,0.4834089138268849,2022
438,Female,19,Merit,M.Tech,DS,1,True,0.6406810478470093,2022
439,Female,21,Merit,B.Tech,AI,3,False,0.3509483260011246,2021
440,Male,21,Management,B.Tech,CSE,3,False,0.5871950616371968,2020
441,Male,26,Transfer,M.Tech,AI,2,False,0.7752597067156738,2022
442,Other,24,Management,B.Tech,CSE,5,False,0.2867804220304494,2019
443,Male,24,Transfer,B.Tech,CSE,3,False,0.4215894022417854,2019
444,Male,18,Management,B.Tech,IT,2,False,0.7819174375125961,2020
445,Female,22,Management,B.Tech,CSE,2,False,0.33901011530277747,2019
446,Female,20,Merit,B.Tech,AI,5,False,0.77731942929255,2020
447,Other,20,Transfer,M.Tech,DS,5,False,0.3139692187421982,2021
448,Female,23,Management,B.Tech,DS,1,True,0.9802549455545487,2019
449,Male,21,Merit,B.Tech,IT,2,False,0.9152385888032002,2020
450,Male,25,Merit,B.Tech,DS,2,False,0.5026679666780636,2019
451,Female,21,Merit,B.Tech,DS,1,False,0.6926742339950164,2022
452,Female,25,Transfer,MCA,CSE,4,True,0.5967622913466973,2022
453,Male,21,Merit,B.Tech,IT,5,False,0.8309955142875193,2020
454,Female,20,Merit,B.Tech,AI,1,False,0.3075187083744101,2019
455,Male,22,Merit,B.Tech,CSE,3,False,0.17682794809011185,2020
456,Male,22,Transfer,B.Tech,IT,2,False,0.5639386699243646,2022
457,Male,18,Management,MCA,IT,2,True,0.8315855400712275,2022
458,Male,25,Merit,B.Tech,DS,5,True,0.2218958589850985,2021
459,Male,25,Merit,B.Tech,DS,4,False,0.6476228910356268,2020
460,Male,25,Merit,M.Tech,IT,4,True,0.25996255463678886,2020
461,Male,21,Merit,M.Tech,CSE,5,True,0.6226090915539332,2020
462,Female,26,Merit,M.Tech,CSE,5,False,0.7538392315297964,2020
463,Female,20,Merit,M.Tech,DS,4,False,0.4516826143963141,2019
464,Female,24,Merit,B.Tech,CSE,5,False,0.14875708062156012,2021
465,Female,23,Merit,M.Tech,DS,4,False,0.750948207948486,2021
466,Male,26,Merit,MCA,AI,1,True,0.5378698073850977,2019
467,Male,21,Management,B.Tech,AI,2,True,0.9478122704791884,2021
468,Female,21,Merit,B.Tech,IT,5,False,0.3927890820887817,2022
469,Male,23,Merit,B.Tech,CSE,3,False,0.9579095666744569,2020
470,Female,25,Merit,B.Tech,AI,3,True,0.14864480635269023,2021
471,Male,20,Merit,B.Tech,DS,3,False,0.7235192374069758,2019
472,Female,25,Merit,B.Tech,DS,4,False,0.6599703068745414,2020
473,Male,25,Merit,M.Tech,IT,1,False,0.3651790180366634,2019
474,Female,24,Management,B.Tech,AI,1,True,0.656201445662716,2021
475,Male,24,Merit,M.Tech,DS,5,True,0.5606392942391635,2019
476,Other,22,Merit,M.Tech,IT,1,True,0.8397941724892957,2022
477,Male,19,Management,B.Tech,AI,3,False,0.9156083317556145,2022
478,Female,19,Merit,B.Tech,CSE,1,False,0.39471008719316114,2019
479,Female,25,Management,B.Tech,DS,5,True,0.8173590751251167,2022
480,Male,23,Merit,MCA,IT,2,True,0.5919316327442066,2019
481,Female,25,Merit,M.Tech,AI,3,False,0.45421106630588204,2021
482,Female,20,Merit,M.Tech,IT,4,False,0.7110386231242372,2022
483,Male,18,Merit,M.Tech,CSE,3,False,0.5285335007331017,2021
484,Female,23,Management,B.Tech,CSE,5,True,0.39587386712967254,2019
485,Female,19,Merit,B.Tech,AI,3,False,0.7793018608492739,2021
486,Female,26,Merit,B.Tech,CSE,1,False,0.8519663235020497,2021
487,Male,22,Management,B.Tech,CSE,5,True,0.7953211134107437,2021
488,Male,22,Merit,B.Tech,AI,5,False,0.5202347420594724,2020
489,Female,25,Management,M.Tech,IT,2,False,0.9692239916808036,2021
490,Female,23,Merit,B.Tech,IT,3,True,0.6449513927139775,2022
491,Male,20,Management,B.Tech,CSE,3,False,1.0,2021
492,Female,26,Management,M.Tech,DS,3,False,0.48248086789210587,2021
493,Male,21,Merit,B.Tech,DS,5,True,0.7166928508493302,2021
494,Male,21,Merit,B.Tech,AI,1,True,1.0,2020
495,Male,19,Merit,MCA,CSE,2,False,0.6607935189395981,2019
496,Male,20,Merit,B.Tech,AI,2,True,0.8757420833401942,2019
497,Female,21,Merit,B.Tech,CSE,4,False,0.8784714933739044,2020
498,Male,24,Transfer,MCA,CSE,2,True,0.5332180988537714,2020
499,Other,20,Merit,B.Tech,AI,3,False,0.16726886723507367,2022
500,Other,25,Merit,M.Tech,DS,4,False,0.30321376043102793,2020
501,Female,25,Merit,M.Tech,CSE,4,False,0.6993184182332627,2022
502,Male,19,Merit,B.Tech,IT,1,False,0.7834991585091996,2021
503,Male,21,Merit,B.Tech,CSE,2,True,0.2053600780008951,2019
504,Female,25,Merit,M.Tech,DS,2,False,0.1456642706951663,2022
505,Female,18,Merit,M.Tech,IT,3,False,0.5996340826890553,2020
506,Male,18,Merit,M.Tech,IT,1,False,0.5578577628482654,2020
507,Female,21,Management,B.Tech,IT,5,False,0.7131834901977232,2019
508,Female,19,Management,B.Tech,DS,5,False,0.5555919334757227,2019
509,Female,18,Merit,B.Tech,IT,5,True,0.8217629402311474,2022
510,Female,25,Management,B.Tech,CSE,4,True,0.5173081706425576,2021
511,Female,19,Merit,MCA,CSE,5,True,0.812322943311932,2020
512,Male,21,Management,B.Tech,CSE,3,True,0.6748522082974427,2019
513,Female,20,Merit,B.Tech,DS,5,False,0.5802736008430753,2022
514,Female,19,Management,B.Tech,CSE,2,True,0.7926133897702379,2021
515,Male,25,Management,B.Tech,CSE,1,False,0.3341008506357579,2021
516,Male,20,Management,B.Tech,CSE,1,False,0.9177959200696719,2020
517,Male,26,Management,B.Tech,DS,2,False,1.0,2022
518,Female,22,Merit,B.Tech,IT,1,False,0.7932704883713854,2021
519,Other,26,Merit,M.Tech,CSE,1,True,0.25604072728785204,2022
520,Male,20,Management,B.Tech,DS,2,False,0.696457242803728,2019
521,Female,22,Merit,M.Tech,IT,3,False,0.8264364639040118,2022
522,Male,23,Merit,B.Tech,IT,4,False,0.9133474774720008,2022
523,Female,26,Merit,B.Tech,AI,5,False,0.43249974066179153,2021
524,Female,25,Management,B.Tech,CSE,2,True,0.691123836980615,2019
525,Female,19,Merit,MCA,IT,2,False,0.26101015395655436,2019
526,Male,19,Management,M.Tech,AI,1,False,0.7701086984931961,2020
527,Male,22,Management,B.Tech,IT,5,False,0.6172722428440344,2019
528,Male,22,Merit,B.Tech,DS,4,False,0.8008420487639075,2021
529,Male,22,Merit,B.Tech,CSE,4,False,0.7142609548013804,2022
530,Female,21,Transfer,M.Tech,IT,2,False,0.3627221001291763,2022
531,Female,25,Management,MCA,DS,3,False,0.3347466287113736,2019
532,Other,22,Merit,B.Tech,DS,3,False,0.8902634140080161,2019
533,Other,18,Merit,B.Tech,CSE,2,False,0.7715087889601849,2019
534,Female,22,Merit,B.Tech,IT,3,False,0.781075680046185,2019
535,Female,18,Merit,M.Tech,CSE,5,False,0.34503550352690737,2021
536,Female,21,Merit,B.Tech,DS,3,True,1.0,2021
537,Female,18,Management,B.Tech,AI,5,False,0.5654277448833414,2019
538,Male,23,Transfer,B.Tech,IT,3,True,0.7113405004722134,2019
539,Male,23,Management,B.Tech,IT,4,False,0.541431838642936,2021
540,Male,18,Merit,M.Tech,CSE,2,False,0.6237583269599578,2021
541,Female,25,Merit,B.Tech,IT,5,False,0.5896114783910428,2019
542,Female,21,Merit,B.Tech,DS,4,False,0.8205494857729531,2022
543,Male,19,Management,M.Tech,IT,2,False,0.5830764223278082,2019
544,Female,18,Merit,B.Tech,CSE,4,True,0.7197655402734026,2019
545,Female,20,Management,B.Tech,CSE,5,True,0.6536655480239827,2022
546,Male,24,Management,MCA,DS,3,False,0.9692826794096838,2022
547,Male,25,Management,B.Tech,DS,2,False,0.6671419668195934,2022
548,Female,22,Merit,B.Tech,AI,4,False,0.48657110402563797,2019
549,Male,24,Management,B.Tech,CSE,3,True,0.8193821093156024,2022
550,Female,19,Merit,MCA,AI,1,False,0.7397292086451224,2022
551,Male,21,Management,B.Tech,AI,5,False,0.3310599624458109,2021
552,Female,23,Merit,M.Tech,IT,5,False,0.7470834795076491,2020
553,Female,22,Merit,B.Tech,AI,3,False,0.9174717570830697,2020
554,Female,23,Merit,B.Tech,AI,3,False,0.8410779757245836,2021
555,Female,19,Merit,M.Tech,AI,2,False,0.5985497254822907,2020
556,Male,24,Transfer,B.Tech,AI,4,False,0.506813869281364,2021
557,Male,25,Merit,B.Tech,AI,1,False,0.6548576753844692,2022
558,Male,26,Management,B.Tech,DS,2,False,0.7388334881024902,2020
559,Female,23,Merit,B.Tech,AI,2,False,0.9119347662443258,2021
560,Female,24,Merit,B.Tech,DS,1,False,0.5000299101861261,2022
561,Female,18,Merit,B.Tech,DS,5,False,0.470181098884351,2020
562,Male,26,Merit,B.Tech,IT,2,False,0.8674373339625644,2019
563,Male,23,Management,B.Tech,DS,5,False,0.35361263428548795,2020
564,Male,21,Merit,B.Tech,DS,4,False,0.811922760767848,2021
565,Male,26,Management,MCA,DS,3,True,0.30816714574538423,2022
566,Female,18,Merit,B.Tech,CSE,4,False,0.7358628932924496,2021
567,Male,19,Merit,B.Tech,DS,3,True,0.14202906071985205,2020
568,Male,20,Merit,B.Tech,CSE,2,False,0.5069280231377697,2022
569,Female,18,Management,B.Tech,CSE,3,False,0.5074701336977131,2020
570,Male,19,Management,B.Tech,IT,1,False,0.7299061495696172,2019
571,Male,19,Merit,B.Tech,DS,1,False,0.4294484179657061,2021
572,Female,24,Merit,B.Tech,DS,4,False,0.7339279586123231,2022
573,Male,23,Management,B.Tech,DS,1,False,0.9187803719303617,2021
574,Female,26,Management,MCA,IT,4,False,0.5650073687410091,2022
575,Female,22,Merit,B.Tech,CSE,5,False,0.9334037429794726,2020
576,Female,26,Management,M.Tech,CSE,5,True,0.785543087535144,2019
577,Male,26,Merit,B.Tech,IT,4,False,0.7406679490145415,2022
578,Female,19,Merit,B.Tech,AI,4,False,0.660128683339381,2020
579,Male,26,Transfer,B.Tech,DS,4,False,0.4665509850338515,2021
580,Male,20,Management,B.Tech,AI,3,True,0.5025257369904998,2021
581,Male,20,Management,B.Tech,CSE,1,False,0.182483631925401,2021
582,Other,26,Merit,M.Tech,CSE,3,False,0.6282512723185711,2020
583,Male,24,Merit,B.Tech,CSE,3,False,0.4122338364375756,2021
584,Male,25,Management,B.Tech,AI,3,False,0.4884916168738165,2021
585,Female,24,Management,B.Tech,AI,5,True,0.5358973247717891,2019
586,Male,26,Management,B.Tech,DS,5,False,0.301720315518043,2019
587,Male,25,Merit,B.Tech,AI,3,False,0.49558330998366196,2019
588,Male,21,Merit,B.Tech,IT,2,False,0.6511972824858382,2020
589,Male,19,Merit,B.Tech,IT,3,False,0.40982031732434,2022
590,Male,22,Merit,M.Tech,DS,2,False,0.4592756655718325,2022
591,Male,19,Merit,B.Tech,DS,2,True,0.9743358832560117,2022
592,Female,21,Merit,M.Tech,AI,1,False,0.46013514386232024,2021
593,Male,19,Management,B.Tech,AI,4,False,0.2751841291931503,2020
594,Male,22,Management,B.Tech,DS,3,False,0.9755040201318297,2019
595,Female,23,Management,B.Tech,AI,3,False,0.3625915317956123,2019
596,Male,18,Management,B.Tech,DS,3,True,0.6490729767578926,2022
597,Female,25,Merit,B.Tech,CSE,4,False,0.891357550116241,2021
598,Male,19,Management,B.Tech,CSE,2,True,0.9927742940366726,2020
599,Male,22,Management,B.Tech,DS,3,False,0.8814793545732369,2019
600,Male,25,Transfer,B.Tech,CSE,3,False,0.2749037823807493,2020
601,Male,22,Merit,M.Tech,AI,4,True,0.36271790238312474,2019
602,Male,20,Merit,B.Tech,IT,5,False,0.7887260958545081,2021
603,Male,23,Management,B.Tech,DS,4,False,0.3631189506247757,2019
604,Male,18,Management,M.Tech,DS,4,False,0.7956205956466322,2020
605,Male,18,Management,B.Tech,CSE,5,True,0.22683570687880514,2019
606,Male,25,Management,B.Tech,DS,1,False,0.7640197218541784,2019
607,Male,24,Merit,B.Tech,CSE,4,True,0.48038088753093366,2022
608,Male,20,Management,B.Tech,DS,4,False,0.9684567065110334,2020
609,Male,25,Management,B.Tech,AI,3,False,0.708260741295149,2020
610,Female,25,Management,B.Tech,CSE,2,False,0.9560625843135112,2022
611,Male,18,Management,B.Tech,IT,2,False,0.5728057167829347,2021
612,Female,24,Merit,B.Tech,AI,4,False,0.5361534346649077,2021
613,Female,19,Management,B.Tech,DS,2,False,0.6553177078362056,2020
614,Male,19,Merit,B.Tech,CSE,3,False,0.6208774663521025,2020
615,Female,19,Transfer,B.Tech,AI,4,False,0.5144766680880608,2019
616,Female,22,Management,B.Tech,DS,4,False,0.5488769127746014,2019
617,Male,24,Management,B.Tech,CSE,4,True,0.8315828602090846,2022
618,Male,21,Transfer,B.Tech,AI,3,False,0.7163996824344555,2019
619,Female,21,Merit,M.Tech,CSE,2,True,0.8749771165578878,2021
620,Female,26,Merit,B.Tech,DS,4,True,0.2537075886889583,2022
621,Male,26,Management,B.Tech,AI,5,False,0.8053058559337749,2019
622,Male,24,Merit,B.Tech,DS,4,False,0.8985895199479157,2020
623,Male,21,Merit,B.Tech,AI,2,False,0.5571192269001117,2021
624,Male,25,Management,M.Tech,DS,1,False,0.3411751701035514,2019
625,Female,20,Merit,MCA,DS,1,True,0.7440563258874985,2021
626,Male,20,Merit,M.Tech,CSE,1,True,0.6660787504531338,2019
627,Male,24,Merit,B.Tech,CSE,5,False,0.9198143315629929,2022
628,Female,26,Merit,B.Tech,AI,1,False,0.6392998988055423,2019
629,Male,21,Merit,B.Tech,AI,3,True,0.39196825715057393,2021
630,Male,21,Merit,M.Tech,DS,3,True,0.5820026192017033,2019
631,Female,18,Management,B.Tech,CSE,1,False,0.2331777267659548,2022
632,Female,18,Merit,M.Tech,DS,1,True,0.5800164161287308,2020
633,Male,20,Merit,B.Tech,DS,2,False,0.886821656203895,2022
634,Male,24,Merit,M.Tech,AI,3,False,0.4971686932441508,2021
635,Male,26,Management,B.Tech,IT,2,False,1.0,2020
636,Male,21,Merit,B.Tech,DS,2,True,0.613656519079208,2020
637,Male,19,Merit,B.Tech,DS,1,True,0.715678229422281,2021
638,Male,23,Management,M.Tech,CSE,2,False,0.6882605575969133,2019
639,Male,23,Merit,M.Tech,IT,1,True,0.6233377391087167,2019
640,Male,26,Merit,M.Tech,IT,1,True,0.6752491272163461,2019
641,Male,21,Management,B.Tech,DS,4,False,0.7906824883130631,2019
642,Male,25,Merit,B.Tech,DS,3,False,0.9196503090894913,2020
643,Male,20,Merit,MCA,IT,5,False,0.876177828255701,2022
644,Male,19,Merit,B.Tech,DS,3,False,0.7743914517517696,2020
645,Male,26,Management,B.Tech,IT,5,False,0.4122237188721358,2022
646,Female,23,Management,M.Tech,AI,4,False,0.1429290062771307,2020
647,Female,25,Merit,B.Tech,CSE,4,True,0.7346800192436796,2022
648,Female,26,Merit,B.Tech,AI,3,False,0.8911369218659595,2022
649,Female,18,Merit,B.Tech,AI,4,False,0.6861531235959707,2021
650,Male,18,Management,B.Tech,CSE,4,False,0.7794359637053856,2022
651,Male,22,Merit,B.Tech,AI,1,False,0.8417783171364953,2022
652,Male,26,Merit,B.Tech,DS,4,True,0.7893523260604015,2020
653,Female,24,Management,B.Tech,AI,2,False,0.6424234492923544,2022
654,Female,24,Merit,MCA,AI,4,False,0.3453376741115355,2019
655,Male,19,Merit,M.Tech,DS,5,True,0.28866291366518626,2020
656,Male,20,Management,M.Tech,DS,3,False,0.6445108763044499,2021
657,Male,21,Management,B.Tech,AI,5,False,0.802760779647709,2020
658,Male,19,Management,B.Tech,AI,1,False,0.3544767303081504,2022
659,Female,26,Management,B.Tech,DS,4,False,0.5146935836302835,2020
660,Female,22,Merit,B.Tech,CSE,2,True,0.5216157142488879,2020
661,Male,24,Merit,B.Tech,DS,1,False,0.701892279433412,2022
662,Other,26,Merit,B.Tech,CSE,3,False,0.713166904352376,2020
663,Female,22,Merit,B.Tech,DS,4,False,0.6518332250659584,2022
664,Male,23,Merit,B.Tech,DS,3,False,0.597745080958328,2020
665,Male,21,Merit,B.Tech,CSE,1,False,0.30767298174293567,2021
666,Male,25,Merit,M.Tech,CSE,2,False,0.1956544814625365,2021
667,Male,18,Merit,B.Tech,CSE,3,True,0.8474236229686842,2021
668,Male,18,Merit,M.Tech,AI,4,True,0.925881979577566,2019
669,Male,22,Merit,B.Tech,CSE,5,False,0.3957560500747803,2019
670,Male,26,Management,B.Tech,DS,5,False,0.30793321533953133,2020
671,Male,19,Merit,MCA,DS,3,False,0.24748117280427348,2019
672,Female,20,Merit,B.Tech,IT,2,True,0.443897649670998,2021
673,Male,25,Transfer,B.Tech,DS,1,True,0.4544418615517939,2021
674,Male,22,Management,B.Tech,IT,4,False,0.8570273313736069,2020
675,Male,20,Merit,B.Tech,AI,3,False,1.0,2022
676,Other,23,Merit,B.Tech,CSE,4,False,0.9085741130385376,2021
677,Male,23,Management,B.Tech,CSE,2,True,0.1717147474638959,2021
678,Male,22,Merit,B.Tech,IT,5,False,0.23636839369819945,2021
679,Female,22,Merit,B.Tech,AI,1,False,0.7926632305428798,2019
680,Female,23,Management,B.Tech,IT,5,False,0.6945545409103079,2021
681,Female,19,Merit,MCA,CSE,1,False,0.7472606652176721,2020
682,Male,23,Merit,B.Tech,DS,5,False,0.4978581789008052,2021
683,Male,19,Merit,B.Tech,CSE,3,False,0.47234460707622705,2020
684,Female,20,Merit,B.Tech,AI,2,False,0.3082379086328608,2019
685,Female,19,Management,MCA,AI,5,False,0.3313424584417789,2020
686,Female,18,Merit,MCA,IT,2,False,0.42305431511960256,2020
687,Female,18,Merit,B.Tech,CSE,5,False,0.19344590107255705,2022
688,Male,26,Management,B.Tech,AI,4,False,0.645801208485694,2022
689,Female,21,Merit,M.Tech,CSE,5,False,0.48656487285507355,2022
690,Male,22,Merit,B.Tech,CSE,1,False,0.5358464926235609,2022
691,Male,24,Merit,M.Tech,IT,4,False,0.9004062336849432,2019
692,Male,19,Merit,MCA,DS,3,False,0.6008941455541827,2019
693,Male,26,Management,B.Tech,CSE,3,True,0.4466356548010396,2022
694,Male,21,Merit,M.Tech,CSE,3,False,0.6147462629428279,2019
695,Male,18,Merit,B.Tech,DS,2,False,0.8032206018542158,2022
696,Female,25,Transfer,MCA,IT,3,True,0.8078751645511231,2022
697,Male,21,Merit,B.Tech,DS,5,False,0.7333810323031588,2019
698,Female,24,Merit,B.Tech,CSE,4,True,0.9961286357031937,2020
699,Male,20,Merit,M.Tech,IT,1,True,0.7937978565963272,2021
700,Male,26,Merit,B.Tech,DS,3,False,0.6871869305272609,2021
701,Male,22,Merit,M.Tech,IT,1,True,0.20614109039546957,2019
702,Male,22,Merit,M.Tech,AI,2,True,0.2719661401645859,2022
703,Male,20,Merit,B.Tech,IT,2,False,0.6534585445961724,2020
704,Male,26,Merit,B.Tech,CSE,1,False,0.7244946565805481,2022
705,Male,20,Merit,B.Tech,AI,5,True,0.7642960429712949,2022
706,Other,19,Management,B.Tech,CSE,1,False,0.45321816967239403,2019
707,Male,26,Management,B.Tech,IT,4,False,0.5109237040316217,2020
708,Female,26,Merit,B.Tech,DS,3,False,0.38111218816420767,2020
709,Male,21,Transfer,MCA,IT,5,False,0.3727097448823823,2019
710,Female,21,Management,M.Tech,IT,1,True,0.8785956219626224,2021
711,Female,23,Management,B.Tech,DS,4,True,0.8274603820113979,2021
712,Female,26,Merit,M.Tech,IT,1,True,0.510848486437264,2019
713,Male,25,Management,MCA,DS,3,True,0.7590920685719259,2021
714,Male,20,Management,B.Tech,CSE,2,False,0.546742188908476,2019
715,Male,23,Merit,B.Tech,AI,1,False,0.5016106029347244,2020
716,Female,24,Management,B.Tech,CSE,4,False,0.4751931691943775,2021
717,Female,23,Management,B.Tech,AI,1,False,0.5878529336134554,2022
718,Female,20,Merit,B.Tech,DS,3,False,0.23897679459518287,2021
719,Male,26,Merit,B.Tech,AI,4,False,0.5504367306017971,2020
720,Female,21,Merit,M.Tech,CSE,2,True,0.8357713594141184,2019
721,Female,19,Merit,B.Tech,IT,3,False,0.622745876952305,2022
722,Male,26,Merit,MCA,IT,1,False,0.6851404091628213,2019
723,Male,20,Merit,B.Tech,CSE,5,False,0.9058676784296746,2019
724,Female,23,Management,B.Tech,DS,1,False,0.27451717138043596,2021
725,Female,22,Management,B.Tech,CSE,2,False,0.889301794844944,2019
