student_id,course_id,weekly_login_frequency,average_session_time,content_completion_rate,forum_participation_score,assessment_timeliness
16113,31,0.0,8.06,0.39,0.0,0.61
1126,115,0.0,13.04,0.42,0.0,0.45
18984,120,0.0,2.44,0.63,0.0,0.42
2068,98,0.0,26.73,0.68,0.0,0.49
2650,61,0.0,4.99,0.57,0.0,0.54
7923,4,1.0,24.51,0.34,0.0,0.69
17046,124,0.0,1.93,0.14,0.0,0.51
2614,144,0.0,22.08,0.53,0.0,0.45
17118,177,0.0,9.84,0.39,0.0,0.51
19070,88,0.0,13.92,0.44,0.0,0.53
4787,156,0.0,4.12,0.4,0.0,0.47
10353,35,1.0,9.25,0.36,0.0,0.5
18217,98,0.0,6.19,0.56,0.0,0.55
6512,156,0.0,15.79,0.27,0.0,0.43
477,140,0.0,3.62,0.69,0.0,0.49
10442,108,1.0,14.9,0.51,0.0,0.46
5664,46,0.0,5.27,0.16,0.0,0.47
3514,27,1.0,1.0,0.67,0.0,0.47
9647,140,0.0,7.65,0.31,0.0,0.5
3802,21,1.0,10.79,0.53,0.0,0.54
18803,86,0.0,3.29,0.45,0.0,0.71
17809,96,0.0,22.35,0.58,0.0,0.42
8843,179,1.0,74.65,0.56,0.0,0.47
2174,20,0.0,21.26,0.48,0.1,0.48
5270,90,0.0,15.93,0.34,0.1,0.61
16246,96,0.0,22.12,0.47,0.0,0.42
1282,81,0.0,19.02,0.66,0.0,0.44
13388,78,0.0,53.91,0.35,0.0,0.53
11254,61,1.0,13.36,0.51,0.0,0.44
8870,38,0.0,4.81,0.6,0.0,0.59
2815,116,0.0,25.02,0.86,0.1,0.44
11213,129,0.0,10.18,0.82,0.0,0.59
17382,73,0.0,1.84,0.62,0.1,0.47
18521,54,0.04,28.12,0.35,0.0,0.7
16008,48,0.0,6.1,0.52,0.0,0.87
536,138,0.0,21.73,0.76,0.0,0.48
13074,147,0.0,46.04,0.51,0.1,0.52
3634,68,0.0,18.71,0.82,0.0,0.58
7206,117,0.0,1.0,0.38,0.0,0.47
6577,110,0.0,12.6,0.38,0.0,0.45
9247,83,1.0,13.1,0.52,0.0,0.43
972,169,0.0,47.34,0.59,0.0,0.47
15116,45,0.0,1.0,0.42,0.0,0.5
7136,55,1.0,12.11,0.54,0.0,0.49
18484,131,0.0,9.14,0.37,0.0,0.39
18393,10,0.0,26.93,0.21,0.1,0.48
8044,158,0.0,3.37,0.44,0.1,0.86
19327,136,0.0,4.1,0.41,0.0,0.48
14466,97,0.0,5.23,0.29,0.0,0.55
17899,175,0.0,3.67,0.47,0.1,0.54
2111,138,0.0,19.83,0.88,0.0,0.55
16521,46,0.0,7.92,0.43,0.0,0.54
6049,170,1.0,2.48,0.34,0.0,0.51
19961,114,1.0,1.0,0.6,0.0,0.63
15487,48,1.0,2.39,0.42,0.0,0.52
9787,142,1.0,7.76,0.41,0.0,0.55
8891,147,1.0,4.56,0.52,0.0,0.52
4658,8,0.0,1.0,0.5,0.0,0.49
3277,169,0.0,39.07,0.31,0.0,0.8
17228,51,0.0,19.36,0.5,0.1,0.48
11775,93,0.0,8.4,0.68,0.0,0.54
13060,57,0.0,23.34,0.8,0.0,0.54
19121,55,0.0,30.23,0.55,0.0,0.59
6590,7,0.0,13.52,0.66,0.1,0.57
5520,170,0.0,4.8,0.64,0.0,0.44
10279,110,0.0,16.77,0.7,0.0,0.52
15482,6,0.0,30.64,0.32,0.0,0.56
19499,82,0.0,14.65,0.35,0.1,0.75
2682,100,1.0,42.43,0.55,0.0,0.43
146,139,0.0,17.77,0.35,0.1,0.55
4277,1,0.0,1.47,0.6,0.0,0.44
14340,53,0.0,8.58,0.22,0.0,0.51
6330,44,0.0,33.26,0.5,0.0,0.5
478,6,0.0,49.3,0.45,0.1,0.56
17300,98,0.0,55.33,0.69,0.0,0.49
7108,87,1.0,8.07,0.45,0.0,0.49
91,92,0.0,1.0,0.58,0.0,0.51
6623,41,0.0,35.78,0.83,0.0,0.5
3162,93,0.0,14.8,0.38,0.0,0.5
13807,3,1.0,3.94,0.52,0.0,0.57
10011,56,0.0,5.14,0.66,0.1,0.53
13203,162,0.0,28.89,0.38,0.0,0.5
9661,174,0.0,7.03,0.62,0.0,0.49
19356,133,0.0,61.83,0.72,0.0,0.5
4792,151,1.0,17.53,0.58,0.0,0.5
804,117,0.0,5.77,0.3,0.0,0.48
14725,157,1.0,5.58,0.36,0.0,0.55
11494,77,0.0,1.1,0.24,0.0,0.48
14641,31,0.0,33.53,0.17,0.0,0.52
7894,17,0.04,16.19,0.6,0.0,0.57
16673,43,1.0,20.53,0.47,0.0,0.57
355,98,1.0,11.23,0.45,0.0,0.54
9743,134,1.0,5.85,0.3,0.0,0.49
6450,148,1.0,27.58,0.33,0.0,0.56
17483,51,0.0,13.41,0.27,0.0,0.51
409,3,0.0,16.96,0.31,0.0,0.47
13762,162,1.0,2.31,0.71,0.0,0.52
7210,144,0.0,24.57,0.5,0.0,0.54
18613,36,0.0,1.0,0.12,0.0,0.53
19347,18,0.0,12.81,0.59,0.0,0.56
9249,128,1.0,3.32,0.65,0.0,0.49
8702,57,0.0,17.99,0.64,0.0,0.51
6265,119,1.0,4.54,0.65,0.0,0.45
4387,133,1.0,13.6,0.75,0.0,0.55
14490,176,0.0,31.1,0.73,0.0,0.5
18052,36,0.0,3.12,0.35,0.0,0.39
4970,139,1.0,41.94,0.73,0.0,0.56
13353,33,1.0,7.04,0.3,0.0,0.58
4990,171,0.0,8.45,0.53,0.0,0.47
17240,120,0.0,13.48,0.2,0.0,0.48
19206,72,0.0,41.77,0.74,0.0,0.93
12984,178,1.0,49.64,0.39,0.0,0.51
7865,35,0.0,16.2,0.7,0.0,0.5
16760,100,0.0,1.0,0.6,0.0,0.48
9578,102,0.0,24.17,0.76,0.0,0.56
174,94,1.0,99.43,0.54,0.0,0.53
360,144,0.0,37.45,0.38,0.0,0.54
15116,86,0.0,2.02,0.42,0.0,0.38
3541,121,0.0,3.08,0.69,0.0,0.53
9564,76,1.0,8.94,0.58,0.0,0.54
11176,131,0.0,5.36,0.69,0.0,0.43
8893,140,1.0,6.52,0.63,0.0,0.4
11395,110,0.0,43.02,0.62,0.0,0.42
18394,130,1.0,23.79,0.56,0.0,0.51
16769,97,1.0,24.76,0.42,0.0,0.5
6620,107,1.0,10.43,0.15,0.0,0.5
4402,22,1.0,10.04,0.41,0.0,0.52
10702,55,0.0,28.59,0.35,0.1,0.46
17133,98,1.0,4.09,0.48,0.0,0.51
14162,30,0.0,69.0,0.68,0.0,0.46
19650,93,0.0,21.65,0.67,0.0,0.51
17357,74,1.0,1.8,0.17,0.0,0.44
12090,39,1.0,21.11,0.21,0.0,0.51
3617,17,1.0,15.37,0.61,0.0,0.55
4722,138,0.0,4.26,0.28,0.0,0.4
9635,108,0.0,4.05,0.4,0.0,0.49
14303,30,0.0,1.0,0.22,0.0,0.49
6805,144,1.0,13.58,0.7,0.0,0.49
16026,173,0.0,15.81,0.45,0.0,0.46
6334,15,1.0,94.11,0.45,0.0,0.55
13160,45,0.0,28.66,0.66,0.0,0.41
10349,94,0.0,14.09,0.68,0.1,0.46
14978,163,1.0,12.25,0.23,0.0,0.47
8485,31,0.0,2.8,0.52,0.1,0.47
17362,178,1.0,12.76,0.46,0.0,0.43
5628,84,0.0,13.06,0.4,0.0,0.58
3863,24,1.0,32.51,0.57,0.0,0.47
7589,125,1.0,9.56,0.63,0.0,0.55
19790,165,0.0,19.5,0.54,0.0,0.46
12744,176,0.0,22.49,0.52,0.1,0.52
11552,85,1.0,21.67,0.65,0.0,0.48
5219,154,0.0,19.14,0.56,0.0,0.53
105,173,0.0,25.24,0.79,0.1,0.42
4226,147,0.0,7.14,0.51,0.1,0.52
12004,30,0.0,17.45,0.23,0.1,0.43
8776,61,0.0,42.3,0.31,0.0,0.56
9837,58,1.0,25.35,0.58,0.0,0.49
16398,90,1.0,17.79,0.7,0.0,0.55
16256,67,1.0,4.94,0.26,0.0,0.53
3699,33,1.0,20.06,0.64,0.0,0.48
16753,34,1.0,6.82,0.57,0.0,0.9
14920,13,0.0,7.02,0.72,0.0,0.46
7945,82,0.0,5.45,0.31,0.0,0.52
14246,2,0.0,3.56,0.69,0.0,0.47
8019,101,0.0,24.16,0.2,0.0,0.49
2074,47,0.0,39.51,0.34,0.0,0.52
10969,90,0.0,5.63,0.32,0.0,0.51
16913,64,1.0,11.92,0.29,0.0,0.6
6665,139,0.0,5.92,0.31,0.0,0.47
17481,35,1.0,3.36,0.62,0.0,0.66
688,57,0.0,1.44,0.54,0.1,0.8
1211,122,0.0,13.49,0.41,0.0,0.53
11761,97,0.0,1.0,0.36,0.0,0.44
14249,178,1.0,10.09,0.53,0.0,0.97
15535,26,0.0,33.13,0.23,0.0,0.53
11307,15,1.0,27.56,0.38,0.0,0.55
16023,131,0.0,3.27,0.71,0.0,0.47
4450,120,1.0,1.48,0.48,0.0,0.48
3689,82,0.0,8.4,0.29,0.0,0.41
14938,145,0.0,7.4,0.51,0.1,0.5
3404,3,1.0,4.6,0.48,0.0,0.83
17870,117,0.0,14.75,0.64,0.0,0.58
312,3,0.0,22.22,0.32,0.0,0.52
1971,146,0.0,27.62,0.68,0.1,0.52
13213,165,1.0,10.28,0.28,0.0,0.45
19276,27,0.0,46.47,0.47,0.1,0.76
19016,28,0.0,2.36,0.84,0.0,0.53
19416,95,1.0,1.3,0.75,0.0,0.47
17233,41,0.0,5.16,0.51,0.0,0.51
4124,25,0.0,74.02,0.34,0.1,0.44
13158,53,0.0,13.5,0.3,0.0,0.43
9114,126,0.0,4.21,0.8,0.0,0.45
2089,99,1.0,1.91,0.46,0.0,0.54
13173,118,0.0,10.37,0.69,0.0,0.49
18158,29,1.0,34.51,0.44,0.0,0.49
14466,112,1.0,4.97,0.73,0.0,0.48
5305,106,0.0,9.54,0.32,0.1,0.49
5453,78,0.0,4.51,0.77,0.0,0.39
13994,68,0.0,57.9,0.69,0.0,0.62
5082,116,0.0,4.14,0.18,0.0,0.64
18,26,1.0,5.36,0.54,0.0,0.47
1343,102,0.0,8.93,0.71,0.0,0.45
7230,156,1.0,26.29,0.68,0.0,0.55
19365,37,1.0,9.35,0.54,0.0,0.61
699,13,0.0,18.98,0.38,0.0,0.53
7372,173,0.0,15.13,0.74,0.0,0.51
13509,16,0.0,8.46,0.19,0.1,0.48
159,47,0.0,27.18,0.79,0.0,0.54
17613,129,1.0,4.12,0.44,0.0,0.56
2724,64,1.0,1.92,0.2,0.0,0.53
3657,158,0.0,16.21,0.77,0.0,0.44
18659,130,1.0,15.72,0.61,0.0,0.45
6076,134,0.0,34.23,0.65,0.0,0.56
5330,158,0.0,9.34,0.3,0.1,0.48
8499,125,0.0,9.01,0.57,0.0,0.49
2011,145,0.0,27.4,0.57,0.0,0.53
7759,15,0.0,2.19,0.59,0.0,0.75
18086,143,0.0,40.01,0.32,0.1,0.43
4118,38,1.0,12.57,0.32,0.0,0.45
11504,93,1.0,7.56,0.11,0.0,0.48
13016,81,0.0,13.45,0.4,0.0,0.42
12308,38,0.0,9.4,0.64,0.1,0.52
18791,67,0.0,25.33,0.34,0.0,0.52
11349,180,0.0,15.54,0.78,0.1,0.52
13805,136,0.0,10.63,0.56,0.0,0.52
16680,115,0.0,20.11,0.68,0.0,0.47
12725,132,0.0,2.67,0.69,0.0,0.54
6459,147,1.0,12.45,0.4,0.0,0.58
8907,103,1.0,19.89,0.47,0.0,0.48
9221,93,0.0,1.62,0.34,0.0,0.42
19280,13,1.0,4.1,0.42,0.0,0.91
5076,141,0.0,61.11,0.35,0.0,0.49
13838,128,1.0,4.64,0.28,0.0,0.48
6644,124,0.0,7.63,0.35,0.0,0.52
1170,50,0.0,2.86,0.39,0.0,0.52
9539,36,0.0,11.53,0.68,0.0,0.57
10389,75,1.0,15.23,0.63,0.0,0.53
7348,21,1.0,5.84,0.58,0.0,0.51
1968,32,0.0,40.16,0.39,0.1,0.49
14314,103,0.0,5.7,0.29,0.0,0.41
10172,14,0.0,17.77,0.48,0.1,0.45
5437,160,0.0,1.0,0.31,0.1,0.53
19928,39,1.0,26.79,0.55,0.0,0.4
14143,59,0.0,61.38,0.62,0.0,0.57
3459,2,0.0,2.23,0.15,0.1,0.57
11986,61,0.0,21.51,0.64,0.0,0.48
3905,171,1.0,18.94,0.47,0.0,0.59
4134,144,0.0,9.13,0.82,0.0,0.47
312,114,1.0,8.77,0.67,0.0,0.51
11970,125,1.0,22.51,0.53,0.0,0.69
18634,60,0.0,8.23,0.68,0.1,0.45
13970,107,1.0,19.03,0.26,0.0,0.49
7729,157,0.0,18.12,0.23,0.0,0.49
1386,26,0.0,29.61,0.35,0.0,0.5
10552,142,0.0,15.92,0.5,0.0,0.91
9318,41,1.0,2.18,0.6,0.0,0.58
11959,45,0.0,7.48,0.52,0.1,0.43
1701,1,1.0,6.16,0.61,0.0,0.5
2951,72,0.0,2.09,0.54,0.1,0.6
11008,44,0.0,4.0,0.19,0.1,0.54
14874,23,0.0,18.64,0.45,0.0,0.5
9429,73,1.0,9.46,0.58,0.0,0.47
13932,135,1.0,4.39,0.72,0.0,0.5
10531,42,1.0,5.5,0.61,0.0,0.49
16901,42,0.0,5.42,0.63,0.0,0.65
3185,86,0.0,45.27,0.39,0.1,0.51
4417,159,0.0,5.36,0.82,0.0,0.5
13650,41,1.0,11.34,0.34,0.0,0.48
1702,8,0.0,16.81,0.23,0.1,0.5
7685,177,1.0,18.71,0.26,0.0,0.51
6875,19,0.0,3.68,0.74,0.0,0.43
7109,59,1.0,19.98,0.78,0.0,0.44
1701,52,0.0,18.18,0.63,0.0,0.55
19997,91,0.0,3.61,0.36,0.0,0.69
8503,167,0.0,20.15,0.33,0.1,0.53
10960,102,1.0,2.89,0.32,0.0,0.49
3507,76,0.0,17.88,0.6,0.0,0.48
14733,94,0.0,7.02,0.76,0.1,0.45
1314,5,1.0,34.2,0.43,0.0,0.59
391,174,0.0,19.98,0.53,0.0,0.89
17751,6,0.0,28.56,0.48,0.1,0.44
16653,51,0.0,49.22,0.45,0.0,0.53
14363,96,0.0,7.12,0.4,0.1,0.57
6525,2,0.0,3.09,0.6,0.0,0.48
10751,144,0.0,4.36,0.51,0.1,0.43
4911,95,1.0,34.92,0.78,0.0,0.5
19760,80,0.0,11.21,0.18,0.0,0.52
1656,115,1.0,21.38,0.19,0.0,0.5
4348,93,0.0,5.72,0.58,0.0,0.53
2898,7,0.0,1.15,0.76,0.0,0.61
8591,85,1.0,25.96,0.41,0.0,0.49
2933,113,1.0,2.3,0.64,0.0,0.52
7954,99,0.0,1.0,0.51,0.1,0.42
11587,140,0.0,2.17,0.34,0.1,0.43
12807,161,1.0,2.72,0.38,0.0,0.52
9909,93,0.0,10.59,0.71,0.0,0.58
1433,125,1.0,1.0,0.37,0.0,0.5
4535,108,1.0,1.1,0.45,0.0,0.53
13923,26,1.0,9.8,0.56,0.0,0.54
17726,81,1.0,11.8,0.64,0.0,0.53
2702,41,0.0,4.36,0.51,0.0,0.45
4069,12,0.0,1.0,0.58,0.0,0.4
10065,110,1.0,5.12,0.52,0.0,0.59
18013,146,0.0,16.01,0.75,0.0,0.52
5738,114,1.0,8.58,0.48,0.0,0.49
10276,79,0.0,15.99,0.5,0.0,0.44
9931,44,1.0,9.04,0.42,0.0,0.54
6496,34,1.0,15.53,0.38,0.0,0.43
2327,20,0.0,2.13,0.74,0.0,0.52
8344,154,0.0,28.86,0.37,0.0,0.74
956,127,0.0,27.24,0.5,0.0,0.52
2102,68,0.0,11.43,0.38,0.0,0.49
79,57,0.0,1.57,0.15,0.0,0.46
17304,144,1.0,18.82,0.61,0.0,0.97
9303,12,0.0,19.89,0.34,0.1,0.44
17533,31,1.0,19.8,0.81,0.0,0.46
2671,156,0.0,4.16,0.34,0.0,0.53
1800,22,1.0,13.61,0.21,0.0,0.47
4020,70,0.0,24.45,0.81,0.1,0.46
15959,138,0.0,12.24,0.58,0.1,0.43
6860,147,0.0,11.26,0.39,0.0,0.56
15034,65,0.0,36.41,0.82,0.1,0.55
10506,127,0.0,1.0,0.61,0.0,0.47
11679,106,1.0,4.73,0.79,0.0,0.55
18205,137,1.0,3.19,0.54,0.0,0.49
15909,4,0.0,1.0,0.33,0.0,0.51
1230,34,1.0,1.0,0.3,0.0,0.8
917,147,0.0,16.83,0.37,0.1,0.46
7208,117,0.0,15.75,0.47,0.1,0.62
11081,161,0.0,15.87,0.74,0.0,0.37
12236,112,1.0,8.06,0.37,0.0,0.48
18777,138,0.0,6.17,0.71,0.0,0.57
2868,51,0.0,2.11,0.19,0.0,0.52
5226,48,0.0,1.71,0.33,0.1,0.52
11265,103,0.0,54.84,0.27,0.0,0.55
13622,75,1.0,10.79,0.42,0.0,0.45
9812,65,1.0,7.37,0.5,0.0,0.5
3722,66,0.0,14.01,0.43,0.0,0.55
6228,75,0.0,15.7,0.48,0.0,0.59
10392,141,0.0,12.16,0.46,0.0,0.61
8355,157,0.0,13.05,0.72,0.0,0.53
4736,34,0.0,4.42,0.64,0.0,0.55
14771,167,0.0,4.18,0.63,0.0,0.47
14211,97,1.0,2.19,0.35,0.0,0.45
2919,108,1.0,1.0,0.49,0.0,0.51
17894,26,0.0,4.91,0.83,0.0,0.45
10024,100,1.0,30.77,0.61,0.0,0.48
13969,15,1.0,4.1,0.42,0.0,0.6
1403,56,0.0,7.08,0.25,0.0,0.59
13147,139,0.0,1.3,0.72,0.0,0.48
16144,148,1.0,29.08,0.6,0.0,0.52
14020,177,0.0,31.58,0.67,0.0,0.52
2334,40,1.0,16.5,0.18,0.0,0.55
18617,44,1.0,8.54,0.59,0.0,0.54
14872,176,1.0,22.9,0.63,0.0,0.42
3235,52,0.0,1.0,0.35,0.1,0.51
1023,148,0.0,1.0,0.74,0.0,0.5
83,177,0.0,29.13,0.72,0.0,0.49
15772,51,1.0,24.44,0.39,0.0,0.56
10709,126,0.0,18.43,0.24,0.0,0.53
10446,81,0.0,11.35,0.76,0.0,0.5
10877,117,0.0,74.44,0.24,0.0,0.54
10846,15,1.0,14.37,0.3,0.0,0.5
11693,112,0.0,21.37,0.41,0.0,0.53
16977,63,0.0,17.75,0.39,0.0,0.5
15186,141,0.0,4.47,0.34,0.0,0.44
8320,173,1.0,24.44,0.67,0.0,0.57
9633,159,0.0,19.0,0.47,0.0,0.46
3416,79,1.0,2.14,0.41,0.0,0.6
8679,174,0.0,2.16,0.78,0.0,0.55
13409,112,1.0,14.1,0.65,0.0,0.52
7281,3,0.0,19.47,0.53,0.0,0.49
9801,154,0.0,3.63,0.6,0.0,0.51
9197,99,0.0,9.22,0.46,0.0,0.49
11113,28,1.0,23.11,0.68,0.0,0.37
1759,105,0.0,6.45,0.68,0.0,0.49
4470,105,1.0,39.24,0.45,0.0,0.51
15576,114,0.0,8.65,0.81,0.0,0.47
11743,178,0.0,17.51,0.42,0.1,0.47
4027,175,0.0,5.73,0.16,0.1,0.42
13285,56,0.0,53.11,0.6,0.0,0.58
15045,42,0.0,4.56,0.18,0.0,0.47
19592,61,0.0,17.46,0.71,0.0,0.46
14553,41,1.0,7.31,0.86,0.0,0.72
17697,14,0.0,27.55,0.55,0.0,0.52
6987,49,1.0,12.46,0.54,0.0,0.7
16783,60,0.0,3.97,0.58,0.0,0.48
13215,20,0.0,2.52,0.25,0.0,0.65
14422,25,1.0,4.44,0.52,0.0,0.47
13613,156,1.0,6.51,0.34,0.0,0.56
1734,172,0.0,30.71,0.68,0.0,0.4
7138,3,0.0,5.72,0.79,0.0,0.99
19099,171,0.0,5.37,0.52,0.0,0.55
511,23,1.0,17.09,0.57,0.0,0.47
18606,111,0.0,8.6,0.64,0.0,0.5
8751,177,1.0,1.17,0.68,0.0,0.56
13070,14,0.0,9.68,0.36,0.1,0.46
15045,78,0.0,1.4,0.82,0.0,0.49
17415,25,0.0,1.0,0.75,0.0,0.47
11855,127,1.0,1.42,0.53,0.0,0.52
619,110,0.0,2.38,0.19,0.0,0.58
19476,148,0.0,8.45,0.46,0.0,0.53
18201,115,1.0,23.83,0.58,0.0,0.48
14796,5,0.0,12.35,0.38,0.0,0.61
11870,3,0.0,4.93,0.34,0.0,0.5
6833,130,0.0,3.33,0.32,0.0,0.51
11047,122,0.0,14.83,0.27,0.0,0.49
11106,113,0.0,28.47,0.46,0.0,0.5
9651,99,0.0,11.07,0.15,0.1,0.5
17141,135,0.0,1.0,0.3,0.0,0.5
11874,26,0.0,30.2,0.71,0.1,0.55
10722,121,1.0,41.96,0.81,0.0,0.68
13438,39,0.0,17.19,0.35,0.0,0.39
1,90,1.0,1.0,0.39,0.0,0.44
9282,107,0.0,10.33,0.36,0.1,0.52
11491,152,0.0,22.86,0.6,0.1,0.47
18634,34,0.0,21.92,0.53,0.0,0.54
3800,159,0.0,29.74,0.38,0.0,0.55
5674,92,0.0,7.15,0.8,0.1,0.5
16360,156,0.0,1.0,0.64,0.0,0.56
9209,84,0.0,15.75,0.28,0.0,0.4
14000,92,1.0,10.82,0.78,0.0,0.59
18821,19,1.0,2.79,0.72,0.0,0.54
13163,159,0.0,46.5,0.62,0.0,0.46
14882,91,1.0,23.55,0.67,0.0,0.48
662,174,1.0,24.44,0.41,0.0,0.94
798,60,0.0,1.25,0.68,0.0,0.54
7121,79,1.0,2.13,0.69,0.0,0.49
19449,105,1.0,1.0,0.57,0.0,0.56
17169,82,1.0,14.44,0.19,0.0,0.5
13753,132,0.0,13.08,0.18,0.0,0.5
8430,70,0.0,8.08,0.37,0.0,0.46
1902,169,0.0,6.0,0.45,0.0,0.62
16346,80,0.0,9.55,0.49,0.0,0.46
459,122,0.0,7.12,0.52,0.1,0.6
735,157,1.0,20.52,0.36,0.0,0.46
188,154,0.0,9.51,0.46,0.0,0.42
18758,18,0.0,3.13,0.27,0.0,0.34
16691,174,1.0,11.42,0.38,0.0,0.53
7308,67,0.0,3.91,0.38,0.0,0.4
11589,60,0.0,9.82,0.52,0.1,0.47
13666,85,0.0,8.64,0.41,0.1,0.49
17356,153,0.0,1.11,0.59,0.0,0.33
10223,11,0.0,84.37,0.24,0.0,0.5
1288,142,0.0,1.0,0.54,0.1,0.43
3547,55,1.0,1.0,0.48,0.0,0.53
4144,134,1.0,7.54,0.49,0.0,0.53
14692,69,0.0,1.0,0.61,0.1,0.63
10680,60,0.0,5.17,0.72,0.0,0.55
8300,108,0.0,13.24,0.62,0.0,0.45
17054,38,0.0,5.54,0.54,0.0,0.49
6662,52,1.0,6.4,0.71,0.0,0.48
18760,81,0.0,15.13,0.45,0.1,0.46
13750,1,1.0,20.58,0.53,0.0,0.59
14901,175,0.0,4.46,0.5,0.0,0.55
95,107,1.0,3.29,0.77,0.0,0.5
12399,170,1.0,4.84,0.64,0.0,0.48
12022,2,1.0,1.0,0.18,0.0,0.5
5845,71,1.0,23.12,0.43,0.0,0.48
16339,50,0.0,12.67,0.59,0.0,0.5
14029,98,0.0,7.91,0.21,0.1,0.44
19439,117,0.0,5.36,0.56,0.1,0.52
9620,129,0.0,1.0,0.4,0.0,0.62
5663,173,0.0,18.9,0.34,0.0,0.53
7316,102,0.0,4.44,0.81,0.1,0.53
3437,24,0.0,9.41,0.7,0.0,0.48
2148,177,0.0,1.09,0.58,0.0,0.57
932,117,1.0,14.5,0.61,0.0,0.53
14850,33,1.0,7.1,0.67,0.0,0.48
9949,127,0.0,34.84,0.34,0.0,0.5
14776,132,0.0,3.16,0.4,0.0,0.47
15304,170,0.0,1.0,0.32,0.0,0.55
598,142,0.0,11.32,0.22,0.0,0.44
9736,45,0.0,23.88,0.72,0.1,0.48
8327,13,0.0,5.62,0.31,0.0,0.53
905,28,0.0,6.99,0.46,0.1,0.43
6719,104,0.0,16.87,0.6,0.0,0.51
13841,92,1.0,13.62,0.68,0.0,0.47
13858,91,1.0,5.57,0.76,0.0,0.97
12729,75,0.0,14.38,0.19,0.0,0.5
6267,108,1.0,68.71,0.65,0.0,0.43
2916,114,0.0,3.6,0.46,0.0,0.46
18853,30,1.0,11.49,0.87,0.0,0.51
9016,9,1.0,62.46,0.66,0.0,0.48
16720,76,0.0,5.96,0.53,0.0,0.45
16068,55,1.0,1.54,0.49,0.0,0.56
42,84,0.0,4.88,0.68,0.0,0.43
16755,38,0.0,2.63,0.5,0.0,0.49
4716,160,1.0,17.62,0.57,0.0,0.51
8632,7,0.0,29.02,0.74,0.0,0.46
2594,116,0.0,38.38,0.82,0.1,0.49
15359,49,0.0,40.61,0.61,0.0,0.52
15251,165,0.0,13.93,0.79,0.0,0.46
13131,76,1.0,20.17,0.67,0.0,0.54
6545,41,0.0,1.36,0.4,0.0,0.43
6369,113,0.0,21.81,0.36,0.1,0.83
13946,131,0.0,5.43,0.86,0.0,0.51
15035,89,0.0,11.9,0.32,0.0,0.77
16001,56,0.0,1.57,0.7,0.0,0.37
16037,71,0.0,16.7,0.57,0.0,0.94
9748,99,0.0,11.4,0.59,0.0,0.44
12021,25,1.0,27.41,0.49,0.0,0.55
5147,94,0.0,36.19,0.51,0.0,0.62
17065,165,1.0,4.51,0.81,0.0,0.58
17952,43,1.0,3.29,0.43,0.0,0.47
12768,9,0.0,1.0,0.36,0.0,0.47
12313,124,0.0,1.0,0.45,0.0,0.62
19340,55,0.0,1.0,0.33,0.1,0.49
15733,55,0.0,11.72,0.73,0.0,0.55
14682,77,1.0,5.65,0.4,0.0,0.44
1200,118,0.0,28.23,0.62,0.0,0.69
14604,31,0.09,15.89,0.46,0.0,0.37
8133,142,0.0,19.41,0.49,0.0,0.48
450,130,0.0,43.79,0.31,0.0,0.53
19640,64,0.0,2.58,0.25,0.0,0.4
19140,18,0.0,20.38,0.73,0.0,0.46
19693,104,1.0,1.81,0.52,0.0,0.42
11215,51,0.0,23.61,0.64,0.0,0.67
11619,66,0.0,22.68,0.52,0.0,0.5
2477,16,0.0,1.98,0.85,0.0,0.48
6981,46,0.0,19.07,0.4,0.0,0.52
12758,124,0.0,3.06,0.26,0.0,0.57
3692,15,0.0,34.38,0.67,0.0,0.49
14868,28,1.0,18.1,0.52,0.0,0.57
14128,176,0.0,9.57,0.21,0.1,0.41
1286,177,1.0,19.12,0.86,0.0,0.49
7238,162,1.0,7.63,0.85,0.0,0.51
18275,80,0.0,26.79,0.58,0.0,0.45
5479,109,0.0,9.16,0.58,0.0,0.56
15442,108,0.0,16.7,0.55,0.0,0.46
17750,12,1.0,2.25,0.78,0.0,0.5
5406,154,0.0,4.51,0.52,0.1,0.52
476,64,0.0,3.37,0.47,0.0,0.52
18236,41,0.0,17.98,0.68,0.0,0.48
5101,174,1.0,23.43,0.72,0.0,0.49
16831,160,0.0,3.19,0.33,0.0,0.45
1923,146,1.0,1.58,0.47,0.0,0.49
5826,140,0.0,24.24,0.67,0.0,0.48
13594,123,0.0,7.21,0.34,0.0,0.55
2421,166,0.0,7.22,0.66,0.0,0.52
320,156,1.0,1.0,0.63,0.0,0.54
18604,88,0.0,16.64,0.22,0.1,0.5
15566,84,0.0,6.77,0.57,0.0,0.59
16524,93,0.0,18.51,0.44,0.1,0.45
10360,106,1.0,40.8,0.58,0.0,0.43
19916,10,0.0,5.29,0.54,0.0,0.9
17706,92,0.0,8.29,0.53,0.1,0.8
12962,62,0.0,7.83,0.52,0.0,0.51
9345,65,0.0,10.69,0.67,0.0,0.53
5452,161,0.0,41.58,0.79,0.0,0.43
6000,66,0.0,38.7,0.25,0.1,0.46
19400,52,0.0,7.72,0.65,0.0,0.52
15774,115,1.0,1.0,0.44,0.0,0.53
10664,28,0.0,23.38,0.47,0.0,0.55
2630,177,0.0,24.86,0.65,0.1,0.5
10011,98,0.0,32.49,0.43,0.0,0.44
19140,37,0.0,12.54,0.39,0.0,0.47
1950,177,0.0,3.04,0.78,0.0,0.47
19486,42,0.0,11.47,0.39,0.0,0.5
